CLIENTE;STATUSx;STATUS;IDADE;BIDADE_1;BIDADE_2;BIDADE_3;BIDADE_4;UNIFED;BSTATE_SP;BSTATE_RJ;FONE;BFONE;INSTRU;BINST_PR_SEC;BINST_SUP;CARTAO;BCARD;RESTR;BRESTR;RESID;BRESID;ATRASO;FICCAO;BFIX;NAOFICCAO;BNOFIX;AUTOAJUDA;BAUTAJ;CATEG
LDOR_2468;BOM;BOM;44;1;1;1;0;OUTROS;0;0;NÃO;0;SUP;0;1;NAO;0;NAO;0;PROP;1;23;NAO;0;NAO;0;NAO;0;0
LDOR_2469;MAU;MAU;40;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;34;NAO;0;NAO;0;SIM;1;1
LDOR_2470;BOM;BOM;43;1;1;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;10;SIM;1;NAO;0;NAO;0;0
LDOR_2471;MAU;MAU;26;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;35;SIM;1;NAO;0;NAO;0;0
LDOR_2472;BOM;BOM;37;1;0;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;ALUG;0;2;SIM;1;NAO;0;NAO;0;1
LDOR_2473;BOM;BOM;47;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;NAO;0;SIM;1;ALUG;0;0;SIM;1;NAO;0;SIM;1;1
LDOR_2474;BOM;BOM;26;0;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;SIM;1;1
LDOR_2475;BOM;BOM;38;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_2476;BOM;BOM;45;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;NAO;0;NAO;0;PROP;1;20;SIM;1;NAO;0;NAO;0;0
LDOR_2477;BOM;BOM;26;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;23;SIM;1;NAO;0;NAO;0;0
LDOR_2478;BOM;BOM;38;1;0;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_2479;BOM;BOM;34;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;1;NAO;0;SIM;0;SIM;1;1
LDOR_2480;BOM;BOM;29;0;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;ALUG;0;1;SIM;1;NAO;0;NAO;0;1
LDOR_2481;BOM;BOM;50;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_2482;BOM;BOM;43;1;1;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;ALUG;0;0;NAO;0;NAO;0;SIM;1;1
LDOR_2483;BOM;BOM;48;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;10;SIM;1;NAO;0;SIM;1;1
LDOR_2484;BOM;BOM;29;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_2485;BOM;BOM;46;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_2486;BOM;BOM;65;1;1;1;1;SP;1;0;SIM;1;MV;0;0;NAO;0;SIM;1;PROP;1;2;NAO;0;NAO;0;NAO;0;0
LDOR_2487;BOM;BOM;51;1;1;1;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;SIM;1;PROP;1;12;NAO;0;NAO;0;NAO;0;0
LDOR_2488;MAU;MAU;43;1;1;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;SIM;1;PROP;1;37;NAO;0;NAO;0;NAO;0;0
LDOR_2489;BOM;BOM;45;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_2490;BOM;BOM;20;0;0;0;0;SP;1;0;NÃO;0;MV;0;0;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;SIM;1;0
LDOR_2491;BOM;BOM;46;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;MV;0;NAO;0;PROP;1;2;SIM;1;NAO;0;SIM;1;1
LDOR_2492;BOM;BOM;43;1;1;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;4;SIM;1;NAO;0;SIM;1;1
LDOR_2493;BOM;BOM;68;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;SIM;1;1
LDOR_2494;MAU;MAU;47;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;SIM;1;PROP;1;42;SIM;1;NAO;0;SIM;1;1
LDOR_2495;BOM;BOM;30;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_2496;BOM;BOM;42;1;1;0;0;SP;1;0;SIM;1;MV;0;0;NAO;0;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_2497;BOM;BOM;46;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;1;NAO;0;1
LDOR_2498;BOM;BOM;38;1;0;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_2499;BOM;BOM;54;1;1;1;1;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;3;NAO;0;NAO;0;NAO;0;0
LDOR_2500;BOM;BOM;19;0;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_2501;BOM;BOM;39;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;SIM;1;0
LDOR_2502;BOM;BOM;38;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;3;SIM;1;NAO;0;NAO;0;1
LDOR_2503;BOM;BOM;31;0;0;0;0;RJ;0;1;NÃO;0;MV;0;0;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;1;NAO;0;0
LDOR_2504;MAU;MAU;64;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;NAO;0;SIM;1;PROP;1;38;SIM;1;NAO;0;SIM;1;1
LDOR_2505;MAU;MAU;40;1;1;0;0;OUTROS;0;0;NÃO;0;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;32;SIM;1;NAO;0;SIM;1;1
LDOR_2506;BOM;BOM;31;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;1;NAO;0;0
LDOR_2507;BOM;BOM;49;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_2508;BOM;BOM;33;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_2509;MAU;MAU;24;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;SIM;1;ALUG;0;41;SIM;1;NAO;0;SIM;1;1
LDOR_2510;BOM;BOM;34;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_2511;BOM;BOM;32;1;0;0;0;RJ;0;1;NÃO;0;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_2512;BOM;BOM;29;0;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;ALUG;0;1;SIM;1;NAO;0;NAO;0;0
LDOR_2513;BOM;BOM;54;1;1;1;1;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;2;SIM;1;NAO;0;SIM;1;1
LDOR_2514;BOM;BOM;43;1;1;0;0;SP;1;0;NÃO;0;MV;0;0;SIM;1;SIM;1;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_2515;BOM;BOM;29;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;3;SIM;1;NAO;0;SIM;1;1
LDOR_2516;BOM;BOM;33;1;0;0;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_2517;BOM;BOM;26;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;3;SIM;1;NAO;0;NAO;0;0
LDOR_2518;MAU;MAU;34;1;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;34;NAO;0;NAO;0;SIM;1;0
LDOR_2519;BOM;BOM;34;1;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;4;SIM;1;NAO;0;NAO;0;1
LDOR_2520;BOM;BOM;48;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_2521;BOM;BOM;23;0;0;0;0;SP;1;0;SIM;1;MV;0;0;NAO;0;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_2522;BOM;BOM;54;1;1;1;1;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;22;NAO;0;NAO;0;NAO;0;0
LDOR_2523;BOM;BOM;54;1;1;1;1;SP;1;0;NÃO;0;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;25;SIM;1;NAO;0;NAO;0;1
LDOR_2524;BOM;BOM;38;1;0;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_2525;BOM;BOM;47;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;17;NAO;0;NAO;0;SIM;1;0
LDOR_2526;BOM;BOM;44;1;1;1;0;OUTROS;0;0;NÃO;0;SUP;0;1;NAO;0;NAO;0;PROP;1;1;NAO;0;SIM;0;NAO;0;0
LDOR_2527;BOM;BOM;38;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;4;NAO;0;NAO;0;SIM;1;1
LDOR_2528;MAU;MAU;28;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;ALUG;0;37;NAO;0;NAO;1;SIM;1;0
LDOR_2529;BOM;BOM;35;1;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_2530;BOM;BOM;38;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;25;SIM;1;NAO;0;NAO;0;1
LDOR_2531;BOM;BOM;47;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;4;SIM;1;NAO;1;NAO;0;1
LDOR_2532;MAU;MAU;36;1;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;42;SIM;1;NAO;0;NAO;0;1
LDOR_2533;BOM;BOM;45;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;3;NAO;0;NAO;0;SIM;1;0
LDOR_2534;BOM;BOM;34;1;0;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;7;SIM;1;SIM;0;NAO;0;1
LDOR_2535;BOM;BOM;28;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;SIM;1;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_2536;MAU;MAU;34;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;ALUG;0;38;NAO;0;NAO;0;SIM;1;1
LDOR_2537;BOM;BOM;47;1;1;1;0;OUTROS;0;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;21;NAO;0;NAO;0;SIM;1;1
LDOR_2538;BOM;BOM;41;1;1;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;ALUG;0;0;NAO;0;NAO;0;NAO;0;0
LDOR_2539;BOM;BOM;33;1;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_2540;BOM;BOM;59;1;1;1;1;RJ;0;1;SIM;1;MV;0;0;NAO;0;NAO;0;PROP;1;8;SIM;1;NAO;1;NAO;0;0
LDOR_2541;MAU;MAU;35;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;44;SIM;1;NAO;0;SIM;1;1
LDOR_2542;MAU;MAU;43;1;1;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;38;NAO;0;NAO;0;SIM;1;0
LDOR_2543;BOM;BOM;37;1;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;4;SIM;1;NAO;0;SIM;1;1
LDOR_2544;MAU;MAU;39;1;1;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;32;SIM;1;NAO;0;NAO;0;0
LDOR_2545;MAU;MAU;62;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;SIM;1;SIM;1;ALUG;0;38;SIM;1;NAO;0;NAO;0;0
LDOR_2546;MAU;MAU;54;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;38;SIM;1;NAO;0;SIM;1;1
LDOR_2547;BOM;BOM;57;1;1;1;1;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;5;NAO;0;NAO;0;NAO;0;0
LDOR_2548;MAU;MAU;33;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;31;NAO;0;NAO;0;SIM;1;0
LDOR_2549;BOM;BOM;37;1;0;0;0;SP;1;0;NÃO;0;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_2550;BOM;BOM;37;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_2551;BOM;BOM;47;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;NAO;0;SIM;1;ALUG;0;0;SIM;1;NAO;0;SIM;1;1
LDOR_2552;BOM;BOM;33;1;0;0;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_2553;MAU;MAU;35;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;31;NAO;0;NAO;0;SIM;1;0
LDOR_2554;BOM;BOM;54;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_2555;MAU;MAU;28;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;37;SIM;1;NAO;0;SIM;1;1
LDOR_2556;BOM;BOM;32;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_2557;BOM;BOM;31;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_2558;MAU;MAU;24;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;38;NAO;0;NAO;0;NAO;0;0
LDOR_2559;BOM;BOM;40;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_2560;BOM;BOM;38;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_2561;BOM;BOM;38;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_2562;BOM;BOM;33;1;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;NAO;0;SIM;1;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_2563;BOM;BOM;52;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_2564;BOM;BOM;44;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;0;NAO;0;NAO;0;SIM;1;1
LDOR_2565;BOM;BOM;44;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;NAO;0;NAO;0;PROP;1;2;SIM;1;NAO;0;SIM;1;1
LDOR_2566;MAU;MAU;42;1;1;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;SIM;1;PROP;1;40;SIM;1;NAO;0;NAO;0;0
LDOR_2567;BOM;BOM;38;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;0;NAO;0;0
LDOR_2568;BOM;BOM;40;1;1;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_2569;BOM;BOM;41;1;1;0;0;OUTROS;0;0;NÃO;0;PRIM & SEC;1;0;SIM;1;NAO;0;ALUG;0;1;SIM;1;NAO;0;SIM;1;1
LDOR_2570;BOM;BOM;32;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_2571;MAU;MAU;31;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;43;NAO;0;NAO;0;SIM;1;0
LDOR_2572;BOM;BOM;33;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;ALUG;0;0;SIM;1;NAO;0;NAO;0;0
LDOR_2573;BOM;BOM;48;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_2574;BOM;BOM;31;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;SIM;1;1
LDOR_2575;BOM;BOM;40;1;1;0;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_2576;BOM;BOM;45;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_2577;BOM;BOM;62;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;0;SIM;1;NAO;1;NAO;0;1
LDOR_2578;BOM;BOM;44;1;1;1;0;OUTROS;0;0;NÃO;0;SUP;0;1;NAO;0;NAO;0;PROP;1;5;SIM;1;NAO;0;SIM;1;1
LDOR_2579;MAU;MAU;28;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;33;NAO;0;NAO;0;SIM;1;0
LDOR_2580;BOM;BOM;42;1;1;0;0;SP;1;0;SIM;1;MV;0;0;NAO;0;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_2581;BOM;BOM;71;1;1;1;1;RJ;0;1;SIM;1;PRIM & SEC;1;0;MV;0;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_2582;BOM;BOM;48;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;SIM;1;1
LDOR_2583;BOM;BOM;52;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_2584;BOM;BOM;33;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_2585;BOM;BOM;49;1;1;1;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;5;NAO;0;NAO;0;NAO;0;0
LDOR_2586;MAU;MAU;31;0;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;40;NAO;0;NAO;0;SIM;1;0
LDOR_2587;BOM;BOM;35;1;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_2588;MAU;MAU;39;1;1;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;SIM;1;PROP;1;32;SIM;1;NAO;0;NAO;0;0
LDOR_2589;BOM;BOM;38;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_2590;BOM;BOM;35;1;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;21;NAO;0;NAO;0;NAO;0;0
LDOR_2591;BOM;BOM;64;1;1;1;1;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_2592;MAU;MAU;50;1;1;1;0;SP;1;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;ALUG;0;42;NAO;0;NAO;0;NAO;0;0
LDOR_2593;BOM;BOM;43;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_2594;BOM;BOM;41;1;1;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_2595;BOM;BOM;76;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_2596;BOM;BOM;35;1;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_2597;BOM;BOM;54;1;1;1;1;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;ALUG;0;4;NAO;0;NAO;0;NAO;0;0
LDOR_2598;BOM;BOM;33;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_2599;MAU;MAU;37;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;39;SIM;1;NAO;0;NAO;0;0
LDOR_2600;BOM;BOM;67;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;3;NAO;0;NAO;0;NAO;0;0
LDOR_2601;MAU;MAU;33;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;44;SIM;1;NAO;0;NAO;0;0
LDOR_2602;BOM;BOM;68;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;13;NAO;0;NAO;0;SIM;1;1
LDOR_2603;BOM;BOM;49;1;1;1;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;0;SIM;1;1
LDOR_2604;BOM;BOM;34;1;0;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_2605;BOM;BOM;31;0;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;11;NAO;0;NAO;1;NAO;0;0
LDOR_2606;BOM;BOM;57;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_2607;BOM;BOM;77;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;SIM;1;1
LDOR_2608;BOM;BOM;52;1;1;1;1;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_2609;BOM;BOM;70;1;1;1;1;SP;1;0;NÃO;0;SUP;0;1;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_2610;MAU;MAU;34;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;38;SIM;1;NAO;0;NAO;0;0
LDOR_2611;BOM;BOM;53;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;NAO;0;SIM;0;NAO;0;0
LDOR_2612;MAU;MAU;29;0;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;SIM;1;PROP;1;44;SIM;1;NAO;0;SIM;1;1
LDOR_2613;BOM;BOM;23;0;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_2614;BOM;BOM;28;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;SIM;1;PROP;1;2;SIM;1;NAO;0;SIM;1;1
LDOR_2615;BOM;BOM;81;1;1;1;1;SP;1;0;NÃO;0;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_2616;BOM;BOM;45;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;SIM;1;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_2617;MAU;MAU;63;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;SIM;1;SIM;1;ALUG;0;41;NAO;0;NAO;0;SIM;1;1
LDOR_2618;BOM;BOM;41;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;0;SIM;1;1
LDOR_2619;BOM;BOM;20;0;0;0;0;OUTROS;0;0;NÃO;0;PRIM & SEC;1;0;SIM;1;SIM;1;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_2620;BOM;BOM;44;1;1;1;0;OUTROS;0;0;NÃO;0;SUP;0;1;NAO;0;NAO;0;PROP;1;1;NAO;0;NAO;1;SIM;1;1
LDOR_2621;BOM;BOM;45;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;SIM;1;1
